Timestamp,Weight
105.6352641582489,71.0
106.56779956817627,77.0
107.49996614456177,73.0
108.43217706680298,80.0
109.3639965057373,84.0
110.2966742515564,86.0
111.2287483215332,71.0
112.16098093986511,65.0
113.09298300743103,65.0
114.02515244483948,65.0
114.95760107040405,65.0
115.88949632644653,65.0
116.82216835021973,66.0
117.75425386428833,67.0
118.68643164634705,65.0
119.61840605735779,65.0
120.55060839653015,69.0
121.48295068740845,79.0
122.41519975662231,83.0
123.3477623462677,74.0
124.28002190589905,68.0
125.21201157569885,76.0
126.14419484138489,72.0
127.07692122459412,67.0
128.00900769233704,63.0
128.94102597236633,62.0
129.87362480163574,63.0
130.8059277534485,63.0
131.73813724517822,63.0
132.67003059387207,62.0
133.60257720947266,63.0
134.53476667404175,64.0
135.4669725894928,64.0
136.39884066581726,63.0
137.33142280578613,63.0
138.26327466964722,64.0
139.19583415985107,63.0
140.1277196407318,63.0
141.05990147590637,63.0
141.99216175079346,63.0
142.92423248291016,63.0
143.85668087005615,64.0
144.788640499115,65.0
145.7212233543396,65.0
146.65340566635132,65.0
147.58525156974792,65.0
148.51785683631897,65.0
149.44997906684875,65.0
150.38212633132935,65.0
151.3144543170929,65.0
152.2466905117035,65.0
153.17893815040588,65.0
154.11117219924927,65.0
155.0430727005005,65.0
155.97538018226624,65.0
156.90792608261108,65.0
157.8398277759552,65.0
158.7722189426422,65.0
159.7046377658844,65.0
160.6366560459137,65.0
161.5692434310913,65.0
162.50135827064514,65.0
163.43362855911255,65.0
164.36588191986084,65.0
165.29808282852173,65.0
166.23041605949402,20.0
167.16152501106262,0.0
168.09101605415344,0.0
169.02134823799133,0.0
169.95249104499817,0.0
170.88400197029114,0.0
171.81511878967285,0.0
172.7466721534729,0.0
173.67809891700745,0.0
174.60992193222046,0.0
175.54103326797485,0.0
176.47248220443726,0.0
177.4039454460144,0.0
178.33542776107788,0.0
179.26683855056763,0.0
180.1983904838562,0.0
181.12972950935364,0.0
182.06147813796997,0.0
182.99251198768616,0.0
183.9238679409027,0.0
184.85562443733215,0.0
185.78698563575745,0.0
186.7181694507599,0.0
187.6494767665863,0.0
188.58082103729248,0.0
189.51247477531433,0.0
190.4438545703888,0.0
191.37504076957703,0.0
192.3069713115692,-1.0
193.23808097839355,21.0
194.16954851150513,66.0
195.10102033615112,66.0
196.032546043396,66.0
196.96440744400024,66.0
197.89586424827576,66.0
198.8274004459381,66.0
199.75855350494385,65.0
200.6900236606598,66.0
201.62139773368835,66.0
202.55283427238464,66.0
203.48437094688416,66.0
204.4161434173584,66.0
205.34773921966553,66.0
206.27880883216858,66.0
207.21025967597961,65.0
208.14170742034912,66.0
209.07315254211426,65.0
210.00472784042358,65.0
210.93642210960388,65.0
211.86754608154297,65.0
212.7990996837616,65.0
213.73052382469177,65.0
214.66202592849731,65.0
215.59358263015747,65.0
216.52497243881226,65.0
217.45647716522217,65.0
218.3882839679718,65.0
219.31998920440674,65.0
220.25129437446594,66.0
221.18277835845947,65.0
222.11400175094604,65.0
223.04583477973938,65.0
223.97703289985657,65.0
224.908527135849,65.0
225.84031891822815,66.0
226.77183556556702,65.0
227.70328783988953,65.0
228.63455510139465,65.0
229.56599354743958,65.0
230.49751234054565,65.0
231.42904233932495,65.0
232.36056542396545,65.0
233.29207682609558,65.0
234.22360849380493,65.0
235.1551172733307,65.0
236.08655381202698,65.0
237.01803135871887,65.0
237.94984006881714,65.0
238.88137102127075,65.0
239.8128752708435,65.0
240.744535446167,65.0
241.67554378509521,65.0
242.6073191165924,65.0
243.538889169693,65.0
244.47003149986267,65.0
245.40148282051086,65.0
246.33306694030762,65.0
247.26488828659058,65.0
248.19596934318542,65.0
249.12771821022034,65.0
250.0589461326599,65.0
250.99044561386108,65.0
251.92192459106445,65.0
252.85339498519897,65.0
253.78485703468323,65.0
254.71667075157166,65.0
255.64784741401672,65.0
256.5798900127411,65.0
257.51094675064087,65.0
258.44242095947266,65.0
259.37392234802246,65.0
260.30538606643677,65.0
261.23687291145325,65.0
262.1686952114105,65.0
263.0997984409332,65.0
264.031396150589,65.0
264.962815284729,65.0
265.8942949771881,65.0
266.8259742259979,65.0
267.7571454048157,65.0
268.6886076927185,65.0
269.62015676498413,65.0
270.551566362381,65.0
271.4831266403198,65.0
272.414883852005,65.0
273.3464093208313,65.0
274.27786898612976,65.0
275.20949959754944,65.0
276.1408483982086,65.0
277.07233929634094,65.0
278.0038802623749,65.0
278.93528485298157,65.0
279.86666440963745,65.0
280.79830861091614,65.0
281.7294099330902,65.0
282.66087555885315,65.0
283.59266662597656,65.0
284.52395510673523,65.0
285.45521879196167,65.0
286.38645672798157,65.0
287.31774950027466,65.0
288.2486672401428,65.0
289.18027544021606,65.0
290.1112015247345,65.0
291.04283380508423,65.0
291.9741213321686,65.0
292.9050862789154,65.0
293.8363926410675,65.0
294.76762676239014,65.0
295.69923162460327,65.0
296.63012886047363,65.0
297.561411857605,65.0
298.4932482242584,65.0
299.42435669898987,65.0
300.3558716773987,65.0
301.2875678539276,65.0
302.2186737060547,65.0
303.15044498443604,65.0
304.0815703868866,65.0
305.0130088329315,65.0
305.9444215297699,65.0
306.87615966796875,65.0
307.8073453903198,65.0
308.7388105392456,65.0
309.67023968696594,65.0
310.6017143726349,65.0
311.53314995765686,65.0
312.46463108062744,65.0
313.3960666656494,65.0
314.32759141921997,65.0
315.2592554092407,65.0
316.19070744514465,65.0
317.1218271255493,65.0
318.0535976886749,68.0
318.98496651649475,74.0
319.916362285614,76.0
320.8475251197815,66.0
321.7790002822876,65.0
322.7103841304779,65.0
323.64228987693787,65.0
324.57363843917847,65.0
325.50478959083557,65.0
326.4362564086914,65.0
327.3676059246063,65.0
328.299031496048,65.0
329.230486869812,65.0
330.1622359752655,65.0
331.0938334465027,65.0
332.02544260025024,65.0
332.95652866363525,65.0
333.88837599754333,65.0
334.8197636604309,65.0
335.75142312049866,65.0
336.6830916404724,65.0
337.6150574684143,65.0
338.5464265346527,65.0
339.4781243801117,65.0
340.40982270240784,65.0
341.34153962135315,65.0
342.2735574245453,65.0
343.2052273750305,65.0
344.13691425323486,65.0
345.06868267059326,65.0
346.0003545284271,65.0
346.9317800998688,65.0
347.8634467124939,65.0
348.79514837265015,65.0
349.7272069454193,65.0
350.65854811668396,65.0
351.59026741981506,65.0
352.52198338508606,65.0
353.45368552207947,65.0
354.38544940948486,65.0
355.31718039512634,65.0
356.24883103370667,65.0
357.18062114715576,65.0
358.1123023033142,65.0
359.044086933136,65.0
359.9760580062866,65.0
360.90781140327454,65.0
361.83946418762207,65.0
362.77124786376953,65.0
363.7027859687805,65.0
364.6347668170929,65.0
365.5661528110504,65.0
366.49787425994873,65.0
367.4295754432678,65.0
368.361355304718,65.0
369.29311633110046,65.0
370.2250759601593,65.0
371.1568777561188,65.0
372.0883367061615,65.0
373.0200159549713,65.0
373.95178961753845,65.0
374.88381266593933,65.0
375.81562066078186,65.0
376.74705815315247,65.0
377.6790587902069,65.0
378.61082673072815,65.0
379.5422420501709,65.0
380.47434163093567,65.0
381.4056980609894,65.0
382.3378653526306,65.0
383.26954317092896,65.0
384.20131754875183,65.0
385.13273882865906,65.0
386.06452202796936,65.0
386.99620485305786,65.0
387.92793107032776,65.0
388.85969138145447,65.0
389.7914717197418,65.0
390.723201751709,65.0
391.6549913883209,65.0
392.5867052078247,65.0
393.51844096183777,65.0
394.4500868320465,65.0
395.38180685043335,65.0
396.3135395050049,65.0
397.2451949119568,65.0
398.1769931316376,65.0
399.1090295314789,65.0
400.04034781455994,65.0
400.97240829467773,65.0
401.9037880897522,65.0
402.83547139167786,65.0
403.7676365375519,65.0
404.6989243030548,65.0
405.630646944046,65.0
406.5623369216919,65.0
407.4943211078644,65.0
408.42611384391785,65.0
409.35799288749695,65.0
410.28944849967957,65.0
411.2211842536926,65.0
412.1528887748718,65.0
413.0845351219177,65.0
414.01585841178894,65.0
414.94752836227417,65.0
415.8795301914215,65.0
416.81115102767944,65.0
417.7425467967987,65.0
418.6741850376129,65.0
419.60580801963806,65.0
420.53783345222473,65.0
421.46948075294495,65.0
422.4012613296509,65.0
423.3328173160553,65.0
424.2645342350006,65.0
425.1961805820465,65.0
426.1277964115143,65.0
427.0595645904541,65.0
427.9911148548126,65.0
428.92241883277893,65.0
429.854532957077,65.0
430.78577041625977,65.0
431.71740794181824,65.0
432.64907121658325,65.0
433.58112382888794,65.0
434.5123507976532,65.0
435.44403076171875,65.0
436.3756682872772,65.0
437.30732774734497,65.0
438.2389328479767,65.0
439.17064929008484,65.0
440.10225081443787,65.0
441.03422355651855,65.0
441.96553206443787,65.0
442.89729714393616,65.0
443.82888746261597,65.0
444.7606132030487,65.0
445.6922388076782,65.0
446.6238968372345,65.0
447.55555152893066,65.0
448.48720264434814,65.0
449.41867232322693,65.0
450.3501377105713,65.0
451.2820963859558,65.0
452.2134885787964,65.0
453.1451244354248,65.0
454.0771806240082,65.0
455.00851035118103,65.0
455.9402496814728,65.0
456.87224769592285,65.0
457.8038241863251,65.0
458.7353587150574,65.0
459.66696882247925,65.0
460.5985779762268,65.0
461.5306067466736,65.0
462.4622688293457,65.0
463.3939538002014,65.0
464.32534408569336,65.0
465.25731229782104,65.0
466.18911385536194,65.0
467.1206841468811,65.0
468.05244183540344,65.0
468.9840350151062,65.0
469.9157340526581,65.0
470.847181558609,65.0
471.7791328430176,65.0
472.7108654975891,65.0
473.6422770023346,65.0
474.57426023483276,65.0
475.5059881210327,65.0
476.43772745132446,65.0
477.3694453239441,65.0
478.30106258392334,65.0
479.23246335983276,65.0
480.16444396972656,65.0
481.0958106517792,65.0
482.02744150161743,65.0
482.95917773246765,65.0
483.8908278942108,65.0
484.8224906921387,65.0
485.75412344932556,65.0
486.685818195343,65.0
487.61768770217896,65.0
488.5492253303528,65.0
489.48097109794617,65.0
490.412873506546,65.0
491.3442213535309,65.0
492.27623653411865,65.0
493.2075617313385,65.0
494.1392123699188,65.0
495.070898771286,65.0
496.0025486946106,65.0
496.9342186450958,65.0
497.86614418029785,65.0
498.7976453304291,65.0
499.7293016910553,65.0
500.6609539985657,65.0
501.59295988082886,65.0
502.5247836112976,65.0
503.45600485801697,65.0
504.3877227306366,65.0
505.3194806575775,65.0
506.25110936164856,65.0
507.18274688720703,65.0
508.11442947387695,65.0
509.04606103897095,65.0
509.9777977466583,65.0
510.9098081588745,65.0
511.8413887023926,65.0
512.7728357315063,65.0
513.704537153244,65.0
514.6365649700165,65.0
515.5680892467499,65.0
516.4996225833893,65.0
517.4313633441925,65.0
518.3630244731903,65.0
519.294695854187,65.0
520.2264635562897,65.0
521.1584417819977,65.0
522.089742898941,65.0
523.0214140415192,65.0
523.953165769577,65.0
524.8850071430206,65.0
525.816695690155,65.0
526.748391866684,65.0
527.6802427768707,65.0
528.6119859218597,65.0
529.5436680316925,65.0
530.4754140377045,65.0
531.4071552753448,65.0
532.3389015197754,65.0
533.2706232070923,65.0
534.2023370265961,65.0
535.1344385147095,65.0
536.0659203529358,65.0
536.9978919029236,65.0
537.9296336174011,65.0
538.8614103794098,65.0
539.7926819324493,65.0
540.7244727611542,65.0
541.6566188335419,65.0
542.5879421234131,65.0
543.5198895931244,65.0
544.4515824317932,65.0
545.3833990097046,65.0
546.3146593570709,65.0
547.246738910675,65.0
548.1784200668335,65.0
549.1101152896881,65.0
550.0415546894073,65.0
550.9735872745514,65.0
551.9052670001984,65.0
552.8370161056519,65.0
553.7687745094299,65.0
554.700480222702,65.0
555.6321063041687,65.0
556.5638535022736,65.0
557.4955246448517,65.0
558.4271948337555,65.0
559.3585786819458,65.0
560.2902317047119,65.0
561.2222571372986,65.0
562.1536018848419,65.0
563.085667848587,65.0
564.0174007415771,65.0
564.948976278305,65.0
565.8806962966919,65.0
566.8124527931213,65.0
567.7440202236176,65.0
568.6757295131683,65.0
569.6072516441345,65.0
570.5390734672546,65.0
571.4707643985748,65.0
572.4021110534668,65.0
573.3337547779083,65.0
574.2654328346252,65.0
575.1970875263214,65.0
576.1287531852722,65.0
577.0604186058044,65.0
577.9924387931824,65.0
578.9237439632416,65.0
579.8553395271301,65.0
580.7870166301727,65.0
581.7186634540558,65.0
582.6506719589233,65.0
583.5819907188416,65.0
584.5137181282043,65.0
585.4453828334808,65.0
586.3770418167114,65.0
587.3087248802185,65.0
588.240382194519,65.0
589.1723506450653,65.0
590.1040506362915,65.0
591.0356829166412,65.0
591.9673511981964,65.0
592.8989787101746,65.0
593.830638885498,65.0
594.7623331546783,65.0
595.6940541267395,65.0
596.6256322860718,65.0
597.5571978092194,65.0
598.4889647960663,65.0
599.420604467392,65.0
600.352299451828,65.0
601.2839279174805,65.0
602.2152373790741,65.0
603.1473186016083,65.0
604.0789339542389,65.0
605.0106449127197,65.0
605.9423108100891,65.0
606.8739681243896,65.0
607.8053858280182,65.0
608.7373056411743,65.0
609.6686520576477,65.0
610.6003315448761,65.0
611.5323731899261,65.0
612.4636254310608,65.0
613.3955402374268,65.0
614.3270316123962,65.0
615.2586505413055,65.0
616.190336227417,65.0
617.1223373413086,65.0
618.0541105270386,65.0
618.9853510856628,65.0
619.9174365997314,65.0
620.8487374782562,65.0
621.7803092002869,65.0
622.7120051383972,65.0
623.643666267395,65.0
624.5753784179688,65.0
625.5070180892944,65.0
626.4390556812286,65.0
627.3704521656036,65.0
628.3019766807556,65.0
629.2336869239807,65.0
630.165709733963,65.0
631.0970067977905,65.0
632.0286662578583,65.0
632.9607095718384,65.0
633.8924090862274,65.0
634.8237624168396,65.0
635.7557983398438,65.0
636.6871614456177,65.0
637.6188592910767,65.0
638.5504944324493,65.0
639.4825291633606,65.0
640.4142451286316,65.0
641.3461029529572,65.0
642.2776329517365,65.0
643.2091138362885,65.0
644.1409871578217,65.0
645.0727205276489,65.0
646.0041055679321,65.0
646.9360916614532,65.0
647.8674755096436,65.0
648.7991814613342,65.0
649.7308349609375,65.0
650.6625852584839,65.0
651.5946295261383,65.0
652.5263211727142,65.0
653.4576964378357,65.0
654.3894538879395,65.0
655.3211126327515,65.0
656.2527740001678,65.0
657.1845180988312,65.0
658.1162130832672,65.0
659.0479207038879,65.0
659.9796025753021,65.0
660.9113464355469,65.0
661.8429534435272,65.0
662.7746441364288,65.0
663.7063467502594,65.0
664.6380424499512,65.0
665.5697340965271,65.0
666.5013952255249,65.0
667.4330763816833,65.0
668.3647933006287,65.0
669.2964463233948,65.0
670.2281930446625,65.0
671.1597974300385,65.0
672.0914940834045,65.0
673.0232119560242,65.0
673.9548959732056,65.0
674.8866157531738,65.0
675.818675994873,65.0
676.7500140666962,65.0
677.6817784309387,65.0
678.6138114929199,65.0
679.5454316139221,65.0
680.4768278598785,65.0
681.4084510803223,65.0
682.3402121067047,65.0
683.2718722820282,65.0
684.2035801410675,65.0
685.1352269649506,65.0
686.0669000148773,65.0
686.9989411830902,65.0
687.9305233955383,65.0
688.8619756698608,65.0
689.7937440872192,65.0
690.7253158092499,65.0
691.6568026542664,65.0
692.5887441635132,65.0
693.5197277069092,65.0
694.4513006210327,65.0
695.3828437328339,65.0
696.314267873764,65.0
697.2456665039062,65.0
698.177520275116,65.0
699.1087372303009,65.0
700.0401442050934,65.0
700.9715960025787,65.0
701.9031040668488,65.0
702.8346254825592,65.0
703.76620221138,65.0
704.6976761817932,65.0
705.6291029453278,65.0
706.5606055259705,65.0
707.4921987056732,65.0
708.4238872528076,65.0
709.3550360202789,65.0
710.2866315841675,65.0
711.2179811000824,65.0
712.1494719982147,65.0
713.080938577652,65.0
714.0124309062958,65.0
714.9439032077789,65.0
715.8753564357758,65.0
716.8071818351746,65.0
717.7383663654327,65.0
718.6701006889343,65.0
719.6012251377106,65.0
720.5329248905182,65.0
721.4642176628113,65.0
722.3956189155579,65.0
723.3274726867676,65.0
724.2588875293732,65.0
725.1903834342957,65.0
726.1218438148499,65.0
727.0533275604248,65.0
727.9847977161407,65.0
728.9159440994263,65.0
729.8473987579346,65.0
730.7791986465454,65.0
731.7106854915619,65.0
732.6417853832245,65.0
733.5732836723328,65.0
734.505007982254,65.0
735.4363076686859,65.0
736.367819070816,65.0
737.2996973991394,65.0
738.2312138080597,65.0
739.1627607345581,65.0
740.094185590744,65.0
741.0256750583649,65.0
741.9571397304535,65.0
742.8884928226471,65.0
743.8198044300079,65.0
744.751275062561,65.0
745.6829559803009,65.0
746.6141562461853,65.0
747.54590010643,65.0
748.4774236679077,65.0
749.4088156223297,65.0
750.3403947353363,65.0
751.2720448970795,65.0
752.2032790184021,65.0
753.1352336406708,65.0
754.0666377544403,65.0
754.9982786178589,65.0
755.9302954673767,65.0
756.8616189956665,65.0
757.7933125495911,65.0
758.725025177002,65.0
759.656697511673,65.0
760.588408946991,65.0
761.5200879573822,65.0
762.4517862796783,65.0
763.3834743499756,65.0
764.315173625946,65.0
765.2468407154083,65.0
766.1786665916443,65.0
767.1101648807526,65.0
768.0422255992889,65.0
768.9739236831665,65.0
769.9056806564331,65.0
770.8372437953949,65.0
771.768901348114,65.0
772.700572013855,65.0
773.6322503089905,65.0
774.5636827945709,65.0
775.4956703186035,65.0
776.4270329475403,65.0
777.3587687015533,65.0
778.2904760837555,65.0
779.2225861549377,65.0
780.1537911891937,65.0
781.0858330726624,65.0
782.0175404548645,65.0
782.9492166042328,65.0
783.8806319236755,65.0
784.8126754760742,65.0
785.7440476417542,65.0
786.6757154464722,65.0
787.6073677539825,65.0
788.5393950939178,65.0
789.4707798957825,65.0
790.4024937152863,65.0
791.334145784378,65.0
792.2661600112915,65.0
793.1975855827332,65.0
794.1291885375977,65.0
795.0608620643616,65.0
795.99258852005,65.0
796.9242248535156,65.0
797.8559849262238,65.0
798.7875237464905,65.0
799.7192871570587,65.0
800.6509892940521,65.0
801.5829083919525,65.0
802.514527797699,65.0
803.4459199905396,65.0
804.3779499530792,65.0
805.3096170425415,65.0
806.2413575649261,65.0
807.1727032661438,65.0
808.104413986206,65.0
809.0363957881927,65.0
809.9679143428802,65.0
810.8994212150574,65.0
811.831508398056,65.0
812.7631618976593,65.0
813.6948721408844,65.0
814.6263070106506,65.0
815.5582792758942,65.0
816.4899640083313,65.0
817.4213488101959,65.0
818.3533914089203,65.0
819.2846868038177,65.0
820.216340303421,65.0
821.1483364105225,65.0
822.0800890922546,65.0
823.0116794109344,65.0
823.9431004524231,65.0
824.8751490116119,65.0
825.8065555095673,65.0
826.7382235527039,65.0
827.6698784828186,65.0
828.6015801429749,65.0
829.5332970619202,65.0
830.4650001525879,65.0
831.3967177867889,65.0
832.3283774852753,65.0
833.2600321769714,65.0
834.1919252872467,65.0
835.1233956813812,65.0
836.0553729534149,65.0
836.9867448806763,65.0
837.9184894561768,65.0
838.8501496315002,65.0
839.7818925380707,65.0
840.7139489650726,65.0
841.6452257633209,65.0
842.5769612789154,65.0
843.5086693763733,65.0
844.4403626918793,65.0
845.3722288608551,65.0
846.303670167923,65.0
847.2353901863098,65.0
848.1670331954956,65.0
849.0991065502167,65.0
850.0304129123688,65.0
850.9623403549194,65.0
851.8937339782715,65.0
852.8256604671478,65.0
853.757150888443,65.0
854.6888778209686,65.0
855.6207790374756,65.0
856.5525665283203,65.0
857.4838991165161,65.0
858.4155933856964,65.0
859.3474078178406,65.0
860.279278755188,65.0
861.2106304168701,65.0
862.1426050662994,65.0
863.0740485191345,65.0
864.0058043003082,65.0
864.9375381469727,65.0
865.8692767620087,65.0
866.8014116287231,65.0
867.7325510978699,65.0
868.6645412445068,65.0
869.5959537029266,65.0
870.5276863574982,65.0
871.4594163894653,65.0
872.3914077281952,65.0
873.3228046894073,65.0
874.254490852356,65.0
875.1864969730377,65.0
876.11820936203,65.0
877.0498924255371,65.0
877.981329202652,65.0
878.9131245613098,65.0
879.8449308872223,65.0
880.7765064239502,65.0
881.7081489562988,65.0
882.6402039527893,65.0
883.5715861320496,65.0
884.5035502910614,65.0
885.4353382587433,65.0
886.3667325973511,65.0
887.2984097003937,65.0
888.2301089763641,65.0
889.1618745326996,65.0
890.0935301780701,65.0
891.0253412723541,65.0
891.9569752216339,65.0
892.8887650966644,65.0
893.8203859329224,65.0
894.752108335495,65.0
895.6841468811035,65.0
896.6156113147736,65.0
897.5472209453583,65.0
898.4792809486389,65.0
899.4106962680817,65.0
900.3424425125122,65.0
901.2744047641754,65.0
902.2058005332947,65.0
903.1375255584717,65.0
904.0692584514618,65.0
905.0014162063599,65.0
905.9330770969391,65.0
906.8644173145294,65.0
907.7960679531097,65.0
908.727730512619,65.0
909.6597845554352,65.0
910.5911726951599,65.0
911.5231897830963,65.0
912.454913854599,65.0
913.3862683773041,65.0
914.3183152675629,65.0
915.2500264644623,65.0
916.1814317703247,65.0
917.1133756637573,65.0
918.0448117256165,65.0
918.9767701625824,65.0
919.9081718921661,64.0
920.839860200882,65.0
921.7716059684753,65.0
922.7033207416534,65.0
923.6350417137146,65.0
924.5670189857483,65.0
925.4987342357635,65.0
926.4300997257233,65.0
927.361887216568,65.0
928.2934217453003,65.0
929.225132226944,65.0
930.1568167209625,65.0
931.0885729789734,65.0
932.0206143856049,65.0
932.9523096084595,65.0
933.8839085102081,65.0
934.8157527446747,65.0
935.7474629878998,65.0
936.6792056560516,65.0
937.6108703613281,65.0
938.5425972938538,65.0
939.4743275642395,64.0
940.4061188697815,64.0
941.3378636837006,65.0
942.269504070282,65.0
943.2011528015137,64.0
944.1328847408295,64.0
945.0644569396973,65.0
945.9964096546173,65.0
946.9280767440796,65.0
947.85986161232,65.0
948.7916107177734,65.0
949.7230794429779,65.0
950.6551070213318,65.0
951.5868482589722,65.0
952.5185527801514,65.0
953.4503538608551,64.0
954.3818602561951,65.0
955.3139312267303,64.0
956.2455310821533,65.0
957.1773376464844,64.0
958.1086943149567,64.0
959.0404326915741,65.0
959.9723994731903,65.0
960.9040842056274,65.0
961.8354794979095,64.0
962.7674214839935,64.0
963.6991896629333,64.0
964.630538225174,65.0
965.562294960022,65.0
966.4939622879028,65.0
967.4259271621704,64.0
968.3577139377594,64.0
969.2890617847443,64.0
970.220796585083,64.0
971.1524829864502,65.0
972.0845475196838,64.0
973.0162303447723,64.0
973.9479737281799,65.0
974.8796434402466,65.0
975.8112962245941,64.0
976.7429711818695,65.0
977.6747355461121,64.0
978.6064472198486,64.0
979.537880897522,64.0
980.4695751667023,64.0
981.4016733169556,64.0
982.3330821990967,64.0
983.2647013664246,64.0
984.1967203617096,64.0
985.1281945705414,64.0
986.0598151683807,65.0
986.9915661811829,65.0
987.9232096672058,64.0
988.8552939891815,64.0
989.7870230674744,64.0
990.7183961868286,64.0
991.6501276493073,64.0
992.5820772647858,64.0
993.5139362812042,64.0
994.4456918239594,64.0
995.37721824646,64.0
996.3088719844818,64.0
997.2405858039856,64.0
998.1723785400391,64.0
999.1040697097778,64.0
1000.0357630252838,64.0
1000.967823266983,64.0
1001.8992931842804,64.0
1002.8312108516693,64.0
1003.7630171775818,64.0
1004.694757938385,65.0
1005.6264996528625,64.0
1006.5582611560822,64.0
1007.4900069236755,64.0
1008.4218664169312,64.0
1009.3531808853149,64.0
1010.284991979599,64.0
1011.2169897556305,64.0
1012.1488630771637,64.0
1013.0801889896393,64.0
1014.0121784210205,64.0
1014.9439787864685,64.0
1015.875378370285,64.0
1016.8070962429047,64.0
1017.7391517162323,64.0
1018.6709387302399,64.0
1019.6023240089417,64.0
1020.5345077514648,64.0
1021.465790271759,64.0
1022.3975005149841,64.0
1023.3293709754944,64.0
1024.2608861923218,64.0
1025.1924278736115,64.0
1026.1236305236816,64.0
1027.0555334091187,64.0
1027.9871032238007,64.0
1028.9186120033264,64.0
1029.8501381874084,64.0
1030.7816524505615,64.0
1031.7132804393768,64.0
1032.645004749298,64.0
1033.5767171382904,64.0
1034.5085787773132,64.0
1035.4402391910553,64.0
1036.37193441391,64.0
1037.3033933639526,64.0
1038.235157251358,64.0
1039.1671986579895,64.0
1040.0986094474792,64.0
1041.0304062366486,64.0
1041.962106704712,64.0
1042.8938264846802,64.0
1043.825588464737,64.0
1044.7573425769806,64.0
1045.6893632411957,64.0
1046.6210992336273,64.0
1047.552452802658,64.0
1048.4844255447388,64.0
1049.4158475399017,64.0
1050.3476486206055,64.0
1051.2794151306152,64.0
1052.2113819122314,64.0
1053.142838716507,64.0
1054.0745854377747,64.0
1055.0066130161285,64.0
1055.9380795955658,64.0
1056.8701016902924,64.0
1057.8015444278717,64.0
1058.7334473133087,64.0
1059.665246963501,64.0
1060.5970032215118,64.0
1061.5287508964539,64.0
1062.4604897499084,64.0
1063.3923394680023,64.0
1064.3239200115204,64.0
1065.255688905716,64.0
1066.1874573230743,64.0
1067.1192207336426,64.0
1068.0506370067596,64.0
1068.982736825943,64.0
1069.9142384529114,64.0
1070.845935344696,64.0
1071.77796292305,64.0
1072.7095301151276,64.0
1073.6413333415985,64.0
1074.5730576515198,64.0
1075.50515127182,64.0
1076.436851978302,64.0
1077.3685357570648,64.0
1078.3003549575806,64.0
1079.2318668365479,64.0
1080.1638932228088,64.0
1081.095598936081,64.0
1082.0274629592896,64.0
1082.9589166641235,64.0
